@RELATION POS_TAG
@ATTRIBUTE text string
@ATTRIBUTE pre_tag {ADJ, ADP, ADV, AUX, CCONJ, DET, INTJ, NOUN, NUM, PART, PRON, PROPN, PUNCT, SCONJ, SYM, VERB, X, NULL}
@ATTRIBUTE class {ADJ, ADP, ADV, AUX, CCONJ, DET, INTJ, NOUN, NUM, PART, PRON, PROPN, PUNCT, SCONJ, SYM, VERB, X}

@DATA
dari,NOUN,ADP
Islam,ADP,PROPN
(petikdua),PROPN,PUNCT
ortodoks,PUNCT,PROPN
(petikdua),PROPN,PUNCT
dan,PUNCT,CCONJ
bekerjasama,CCONJ,VERB
dengan,VERB,ADP
penganut,ADP,NOUN
agama,NOUN,NOUN
lain,NOUN,ADJ
untuk,ADJ,ADP
menciptakan,ADP,VERB
dunia,VERB,NOUN
yang,NOUN,PRON
berakar,PRON,VERB
pada,VERB,ADP
kedamaian,ADP,NOUN
(titik),NOUN,PUNCT
Keempat,NULL,DET
jurusan,DET,NOUN
itu,NOUN,DET
kemudian,DET,ADV
disesuaikan,ADV,VERB
dengan,VERB,ADP
kepentingan,ADP,NOUN
Indonesia,NOUN,PROPN
serta,PROPN,CCONJ
didasarkan,CCONJ,VERB
atas,VERB,ADP
tersedianya,ADP,VERB
tenaga,VERB,NOUN
pengajar,NOUN,NOUN
(titik),NOUN,PUNCT
Bagaimana,NULL,ADV
nasib,ADV,NOUN
cinta,NOUN,NOUN
Nadya,NOUN,PROPN
maupun,PROPN,CCONJ
Imam,CCONJ,PROPN
(tanya),PROPN,PUNCT
NES,NULL,PROPN
merupakan,PROPN,VERB
konsol,VERB,NOUN
permainan,NOUN,NOUN
pertama,NOUN,ADJ
yang,ADJ,PRON
mengikut,PRON,NOUN
sertakan,NOUN,VERB
pengembang,VERB,VERB
pihak,VERB,NOUN
(kurang),NOUN,PUNCT
ketiga,PUNCT,NUM
dalam,NUM,ADP
dunia,ADP,NOUN
bisnis,NOUN,NOUN
permainan,NOUN,NOUN
video,NOUN,NOUN
(titik),NOUN,PUNCT
Pembangunannya,NULL,NOUN
dilaksanakan,NOUN,VERB
dengan,VERB,ADP
biaya,ADP,NOUN
MYR,NOUN,PROPN
1.18,PROPN,NUM
miliar,NUM,NOUN
oleh,NOUN,ADP
KL,ADP,PROPN
Infrastructure,PROPN,PROPN
Group,PROPN,PROPN
(bukakurung),PROPN,PUNCT
KL,PUNCT,PROPN
Infra,PROPN,PROPN
(tutupkurung),PROPN,PUNCT
(titik),PUNCT,PUNCT
Talasemia,NULL,PROPN
merupakan,PROPN,VERB
salah,VERB,NOUN
satu,NOUN,NOUN
jenis,NOUN,NOUN
anemia,NOUN,PROPN
hemolitik,PROPN,PROPN
dan,PROPN,CCONJ
merupakan,CCONJ,VERB
penyakit,VERB,NOUN
keturunan,NOUN,NOUN
yang,NOUN,PRON
diturunkan,PRON,VERB
secara,VERB,ADP
autosomal,ADP,ADJ
yang,ADJ,PRON
paling,PRON,ADV
banyak,ADV,ADV
dijumpai,ADV,VERB
di,VERB,ADP
Indonesia,ADP,PROPN
dan,PROPN,CCONJ
Italia,CCONJ,PROPN
(titik),PROPN,PUNCT
Juga,NULL,SCONJ
termasuk,SCONJ,VERB
yang,VERB,PRON
ada,PRON,VERB
Serambi,VERB,PROPN
FM,PROPN,PROPN
di,PROPN,ADP
Banda,ADP,PROPN
Aceh,PROPN,PROPN
(koma),PROPN,PUNCT
Bpost,PUNCT,PROPN
FM,PROPN,PROPN
Banjarmasin,PROPN,PROPN
(koma),PROPN,PUNCT
Garantung,PUNCT,PROPN
FM,PROPN,PROPN
Palangka,PROPN,PROPN
Raya,PROPN,PROPN
(koma),PROPN,PUNCT
Sumasli,PUNCT,PROPN
Sonora,PROPN,PROPN
Purwokerto,PROPN,PROPN
(koma),PROPN,PUNCT
dan,PUNCT,CCONJ
Kalimaya,CCONJ,PROPN
Bhaskara,PROPN,PROPN
Malang,PROPN,PROPN
(titik),PROPN,PUNCT
Mencoba,NULL,VERB
untuk,VERB,ADP
lebih,ADP,ADV
sadar,ADV,ADJ
dengan,ADJ,ADP
tubuh,ADP,NOUN
sendiri,NOUN,ADJ
dan,ADJ,CCONJ
bagaimana,CCONJ,ADP
meresponsnya,ADP,VERB
selama,VERB,ADP
berhubungan,ADP,VERB
seks,VERB,NOUN
(titik),NOUN,PUNCT
William,NULL,PROPN
Marsden,PROPN,PROPN
(bukakurung),PROPN,PUNCT
County,PUNCT,PROPN
Wicklow,PROPN,PROPN
(koma),PROPN,PUNCT
16,PUNCT,NUM
November,NUM,PROPN
1754,PROPN,NUM
–,NUM,PUNCT
6,PUNCT,NUM
Oktober,NUM,PROPN
1836,PROPN,NUM
(tutupkurung),NUM,PUNCT
merupakan,PUNCT,VERB
seorang,VERB,DET
orientalis,DET,NOUN
(koma),NOUN,PUNCT
linguis,PUNCT,ADJ
(koma),ADJ,PUNCT
numismatis,PUNCT,ADJ
(koma),ADJ,PUNCT
dan,PUNCT,CCONJ
perintis,CCONJ,NOUN
dalam,NOUN,ADP
studi,ADP,NOUN
ilmiah,NOUN,ADJ
mengenai,ADJ,ADP
Indonesia,ADP,PROPN
(titik),PROPN,PUNCT
Kota,NULL,PROPN
Haaren,PROPN,PROPN
berisi,PROPN,VERB
tiga,VERB,NUM
desa,NUM,NOUN
yaitu,NOUN,ADV
(titikdua),ADV,PUNCT
Helvoirt,PUNCT,PROPN
(koma),PROPN,PUNCT
Esch,PUNCT,PROPN
(koma),PROPN,PUNCT
dan,PUNCT,CCONJ
Biezenmortel,CCONJ,PROPN
(titik),PROPN,PUNCT
Hipersomnia,NULL,PROPN
merupakan,PROPN,VERB
salah,VERB,DET
satu,DET,DET
kelainan,DET,NOUN
tidur,NOUN,NOUN
yang,NOUN,PRON
ditandai,PRON,VERB
rasa,VERB,NOUN
kantuk,NOUN,NOUN
yang,NOUN,PRON
berlebihan,PRON,VERB
(titik),VERB,PUNCT
Setidaknya,NULL,ADV
Pangeran,ADV,PROPN
Diponegoro,PROPN,PROPN
mempunyai,PROPN,VERB
17,VERB,NUM
putra,NUM,NOUN
dan,NOUN,CCONJ
5,CCONJ,NUM
orang,NUM,NOUN
putri,NOUN,NOUN
(koma),NOUN,PUNCT
yang,PUNCT,PRON
keturunannya,PRON,NOUN
semuanya,NOUN,DET
kini,DET,NOUN
hidup,NOUN,VERB
tersebar,VERB,ADJ
di,ADJ,ADP
seluruh,ADP,DET
Indonesia,DET,PROPN
(koma),PROPN,PUNCT
termasuk,PUNCT,VERB
Jawa,VERB,PROPN
(koma),PROPN,PUNCT
Sulawesi,PUNCT,PROPN
(koma),PROPN,PUNCT
dan,PUNCT,CCONJ
Maluku,CCONJ,PROPN
(titik),PROPN,PUNCT
Ia,NULL,PRON
diceritakan,PRON,VERB
bercakap,VERB,VERB
(kurang),VERB,PUNCT
cakap,PUNCT,VERB
dengan,VERB,ADP
Ka,ADP,PROPN
(petiksatu),PROPN,PUNCT
ab,PUNCT,PROPN
Al,PROPN,PROPN
(kurang),PROPN,PUNCT
Ahbar,PUNCT,PROPN
(koma),PROPN,PUNCT
seorang,PUNCT,DET
Yahudi,DET,PROPN
yang,PROPN,PRON
telah,PRON,ADV
masuk,ADV,VERB
Islam,VERB,PROPN
dan,PROPN,CCONJ
ikut,CCONJ,VERB
datang,VERB,VERB
bersamanya,VERB,ADP
dari,ADP,ADP
Madinah,ADP,PROPN
(koma),PROPN,PUNCT
mengenai,PUNCT,ADP
tempat,ADP,NOUN
terbaik,NOUN,ADJ
untuk,ADJ,ADP
membangun,ADP,VERB
sebuah,VERB,DET
masjid,DET,NOUN
(titik),NOUN,PUNCT
Pada,NULL,ADP
tahun,ADP,NOUN
1926,NOUN,NUM
(koma),NUM,PUNCT
di,PUNCT,ADP
Malang,ADP,PROPN
dan,PROPN,CCONJ
Surakarta,CCONJ,PROPN
berdiri,PROPN,VERB
GKPM,VERB,PROPN
(bukakurung),PROPN,PUNCT
Gabungan,PUNCT,PROPN
Keluarga,PROPN,PROPN
Pelajar,PROPN,PROPN
Muhammadiyah,PROPN,PROPN
(tutupkurung),PROPN,PUNCT
(titik),PUNCT,PUNCT
Tapi,NULL,SCONJ
kecelakaan,SCONJ,NOUN
lain,NOUN,ADJ
kembali,ADJ,ADV
terjadi,ADV,VERB
(koma),VERB,PUNCT
dan,PUNCT,CCONJ
kali,CCONJ,NOUN
ini,NOUN,DET
korbannya,DET,NOUN
seorang,NOUN,DET
gadis,DET,NOUN
lain,NOUN,ADJ
(titik),ADJ,PUNCT
(titik),PUNCT,PUNCT
(titik),PUNCT,PUNCT
Gladis,NULL,PROPN
pun,PROPN,ADV
kabur,ADV,VERB
dari,VERB,ADP
rumah,ADP,NOUN
bersama,NOUN,ADP
Yoga,ADP,PROPN
(titik),PROPN,PUNCT
Gladis,PUNCT,PROPN
makin,PROPN,ADV
hancur,ADV,VERB
saat,VERB,ADP
orang,ADP,NOUN
tuanya,NOUN,NOUN
bercerai,NOUN,VERB
(titik),VERB,PUNCT
Para,NULL,DET
duta,DET,NOUN
tersebut,NOUN,DET
meninggalkan,DET,VERB
Paris,VERB,PROPN
pada,PROPN,ADP
13,ADP,NUM
Februari,NUM,PROPN
1535,PROPN,NUM
bersama,NUM,ADP
duta,ADP,NOUN
besar,NOUN,ADJ
Perancis,ADJ,PROPN
yang,PROPN,PRON
baru,PRON,ADJ
(koma),ADJ,PUNCT
Jean,PUNCT,PROPN
de,PROPN,PROPN
La,PROPN,PROPN
Forêt,PROPN,PROPN
(koma),PROPN,PUNCT
ditemani,PUNCT,VERB
oleh,VERB,ADP
Charles,ADP,PROPN
de,PROPN,PROPN
Marillac,PROPN,PROPN
dan,PROPN,CCONJ
seorang,CCONJ,DET
cendekiawan,DET,NOUN
(koma),NOUN,PUNCT
Guillaume,PUNCT,PROPN
de,PROPN,PROPN
Postel,PROPN,PROPN
(titik),PROPN,PUNCT
Sekolah,NULL,NOUN
ini,NOUN,DET
mempunyai,DET,VERB
sebutan,VERB,NOUN
SMK,NOUN,PROPN
Atas,PROPN,ADP
(titik),ADP,PUNCT
Sama,PUNCT,ADJ
dengan,ADJ,ADP
SMK,ADP,PROPN
di,PROPN,ADP
Indonesia,ADP,PROPN
pada,PROPN,ADP
umumnya,ADP,NOUN
(koma),NOUN,PUNCT
masa,PUNCT,NOUN
pendidikan,NOUN,NOUN
di,NOUN,ADP
SMK,ADP,PROPN
ini,PROPN,DET
ditempuh,DET,VERB
dalam,VERB,ADP
waktu,ADP,NOUN
tiga,NOUN,NUM
tahun,NUM,NOUN
pelajaran,NOUN,NOUN
(koma),NOUN,PUNCT
mulai,PUNCT,VERB
dari,VERB,ADP
kelas,ADP,NOUN
X,NOUN,PROPN
sampai,PROPN,ADP
kelas,ADP,NOUN
XII,NOUN,NUM
(titik),NUM,PUNCT
Ya,NULL,PART
TUHAN,PART,PROPN
(koma),PROPN,PUNCT
apakah,PUNCT,NOUN
manusia,NOUN,NOUN
itu,NOUN,DET
(koma),DET,PUNCT
sehingga,PUNCT,SCONJ
Engkau,SCONJ,PROPN
memperhatikannya,PROPN,VERB
(koma),VERB,PUNCT
dan,PUNCT,CCONJ
anak,CCONJ,NOUN
manusia,NOUN,NOUN
(koma),NOUN,PUNCT
sehingga,PUNCT,SCONJ
Engkau,SCONJ,PROPN
memperhitungkannya,PROPN,VERB
(tanya),VERB,PUNCT
Kuil,NULL,PROPN
Lagash,PROPN,PROPN
adalah,PROPN,AUX
E,AUX,PROPN
(kurang),PROPN,PUNCT
Ninnu,PUNCT,PROPN
yang,PROPN,PRON
dipersembahkan,PRON,VERB
untuk,VERB,ADP
dewa,ADP,NOUN
Ningirsu,NOUN,PROPN
(titik),PROPN,PUNCT
Sebagai,NULL,ADP
akibat,ADP,NOUN
langsung,NOUN,ADJ
dari,ADJ,ADP
kontroversi,ADP,NOUN
ini,NOUN,DET
(koma),DET,PUNCT
FIFA,PUNCT,NOUN
dimodifikasi,NOUN,VERB
putusan,VERB,NOUN
ini,NOUN,DET
pada,DET,ADP
tahun,ADP,NOUN
berikutnya,NOUN,ADJ
untuk,ADJ,ADP
mengakomodasi,ADP,VERB
transfer,VERB,NOUN
antara,NOUN,ADP
liga,ADP,NOUN
dengan,NOUN,ADP
keluar,ADP,VERB
dari,VERB,ADP
musim,ADP,NOUN
fase,NOUN,NOUN
(titik),NOUN,PUNCT
VVT,NULL,PROPN
(kurang),PROPN,PUNCT
i,PUNCT,NOUN
diperkenalkan,NOUN,VERB
pada,VERB,ADP
tahun,ADP,NOUN
1996,NOUN,NUM
(titik),NUM,PUNCT
Sebagian,NULL,NOUN
besar,NOUN,ADJ
penduduk,ADJ,NOUN
di,NOUN,ADP
kabupaten,ADP,NOUN
ini,NOUN,DET
beragama,DET,VERB
Protestan,VERB,PROPN
(titik),PROPN,PUNCT
Losung,NULL,PROPN
adalah,PROPN,AUX
salah,AUX,DET
satu,DET,DET
kelurahan,DET,NOUN
di,NOUN,ADP
Kecamatan,ADP,PROPN
Padang,PROPN,PROPN
Sidempuan,PROPN,PROPN
Selatan,PROPN,PROPN
(koma),PROPN,PUNCT
Padang,PUNCT,PROPN
Sidempuan,PROPN,PROPN
(koma),PROPN,PUNCT
Sumatera,PUNCT,PROPN
Utara,PROPN,PROPN
(koma),PROPN,PUNCT
Indonesia,PUNCT,PROPN
(titik),PROPN,PUNCT
Surtess,NULL,PROPN
sampai,PROPN,ADP
saat,ADP,NOUN
ini,NOUN,DET
tercatat,DET,VERB
sebagai,VERB,ADP
pembalap,ADP,ADP
pertama,ADP,NUM
dan,NUM,CCONJ
satu,CCONJ,NUM
(kurang),NUM,PUNCT
satunya,PUNCT,NUM
yang,NUM,PRON
mampu,PRON,ADV
memenangi,ADV,VERB
dua,VERB,NUM
gelar,NUM,NOUN
dunia,NOUN,NOUN
diajang,NOUN,ADP
yang,ADP,PRON
berbeda,PRON,ADJ
(koma),ADJ,PUNCT
yaitu,PUNCT,ADV
MotoGP,ADV,PROPN
(bukakurung),PROPN,PUNCT
pada,PUNCT,ADP
tahun,ADP,NOUN
1956,NOUN,NUM
(koma),NUM,PUNCT
dan,PUNCT,CCONJ
1958,CCONJ,NUM
(kurang),NUM,PUNCT
60,PUNCT,NUM
(tutupkurung),NUM,PUNCT
serta,PUNCT,CCONJ
Formula,CCONJ,PROPN
1,PROPN,NUM
(bukakurung),NUM,PUNCT
1964,PUNCT,NUM
(tutupkurung),NUM,PUNCT
(titik),PUNCT,PUNCT
TPBI,NULL,PROPN
2013,PROPN,NUM
dilaksanakan,NUM,VERB
pada,VERB,ADP
Desember,ADP,NOUN
2012,NOUN,NUM
(titik),NUM,PUNCT
Dalam,NULL,ADP
berbagai,ADP,DET
agama,DET,NOUN
dan,NOUN,CCONJ
filsafat,CCONJ,NOUN
(koma),NOUN,PUNCT
jiwa,PUNCT,NOUN
adalah,NOUN,AUX
bagian,AUX,NOUN
yang,NOUN,PRON
bukan,PRON,PART
jasmaniah,PART,ADJ
(bukakurung),ADJ,PUNCT
immaterial,PUNCT,ADJ
(tutupkurung),ADJ,PUNCT
dari,PUNCT,ADP
seseorang,ADP,NOUN
(titik),NOUN,PUNCT
Pio,NULL,PROPN
V,PROPN,PROPN
(titik),PROPN,PUNCT
Corpuz,PUNCT,PROPN
adalah,PROPN,AUX
munisipalitas,AUX,NOUN
yang,NOUN,PRON
terletak,PRON,VERB
di,VERB,ADP
provinsi,ADP,PROPN
Masbate,PROPN,PROPN
(koma),PROPN,PUNCT
Filipina,PUNCT,PROPN
(titik),PROPN,PUNCT
Leman,NULL,PROPN
berusaha,PROPN,VERB
menghindari,VERB,VERB
Barjo,VERB,PROPN
dan,PROPN,CCONJ
ingin,CCONJ,ADV
menjadi,ADV,VERB
petani,VERB,NOUN
biasa,NOUN,ADJ
(titik),ADJ,PUNCT
Berdasar,NULL,PART
referensi,PART,NOUN
dari,NOUN,ADP
Dinas,ADP,NOUN
Pariwisata,NOUN,NOUN
dan,NOUN,CCONJ
Kebudayaan,CCONJ,NOUN
Kabupaten,NOUN,PROPN
Sumenep,PROPN,PROPN
menyebutkan,PROPN,VERB
Syeh,VERB,PROPN
Dukun,PROPN,PROPN
ini,PROPN,DET
adalah,DET,AUX
pembantu,AUX,NOUN
Anggasuto,NOUN,PROPN
yang,PROPN,PRON
berasal,PRON,VERB
dari,VERB,ADP
Banten,ADP,PROPN
(titik),PROPN,PUNCT
Pigmen,NULL,NOUN
utama,NOUN,ADJ
yang,ADJ,PRON
sebelumnya,PRON,ADV
dilaporkan,ADV,VERB
sebagai,VERB,ADP
hibiscin,ADP,NOUN
telah,NOUN,ADV
diidentifikasi,ADV,VERB
sebagai,VERB,ADP
daphniphylline,ADP,NOUN
(titik),NOUN,PUNCT
Mama,NULL,PROPN
Ardi,PROPN,PROPN
kemudian,PROPN,ADV
panik,ADV,ADJ
dan,ADJ,CCONJ
mengatakan,CCONJ,VERB
(koma),VERB,PUNCT
mengapa,PUNCT,ADV
pernikahannya,ADV,NOUN
dibatalkan,NOUN,VERB
(tanya),VERB,PUNCT
Kekompakan,NULL,PROPN
pasangan,PROPN,NOUN
adalah,NOUN,AUX
faktor,AUX,NOUN
utama,NOUN,ADJ
penilaian,ADJ,NOUN
babak,NOUN,NOUN
ini,NOUN,DET
(titik),DET,PUNCT
Surya,NULL,PROPN
pernah,PROPN,ADV
menikah,ADV,VERB
dengan,VERB,ADP
penyanyi,ADP,NOUN
Dewi,NOUN,PROPN
Sandra,PROPN,PROPN
pada,PROPN,ADP
tahun,ADP,NOUN
2000,NOUN,NUM
(titik),NUM,PUNCT
Bentuk,NULL,NOUN
Norse,NOUN,PROPN
dari,PROPN,ADP
nama,ADP,NOUN
ini,NOUN,DET
ialah,DET,AUX
Rennisøy,AUX,PROPN
(titik),PROPN,PUNCT
Pada,NULL,ADP
tahun,ADP,NOUN
1436,NOUN,NUM
(koma),NUM,PUNCT
pulau,PUNCT,NOUN
Timor,NOUN,PROPN
mempunyai,PROPN,VERB
12,VERB,NUM
kota,NUM,NOUN
bandar,NOUN,PROPN
namun,PROPN,SCONJ
tidak,SCONJ,PART
disebutkan,PART,VERB
namanya,VERB,NOUN
(titik),NOUN,PUNCT
Burung,NULL,PROPN
ini,PROPN,DET
biasa,DET,ADV
ditemukan,ADV,VERB
dalam,VERB,ADP
jumlah,ADP,NOUN
yang,NOUN,PRON
cukup,PRON,ADV
besar,ADV,ADJ
(titik),ADJ,PUNCT
Prinsip,NULL,NOUN
perkecualian,NOUN,NOUN
Pauli,NOUN,NOUN
bertanggung,NOUN,VERB
jawab,VERB,NOUN
untuk,NOUN,ADP
kecenderungan,ADP,NOUN
atom,NOUN,NOUN
untuk,NOUN,ADP
tak,ADP,PART
(petikdua),PART,PUNCT
bertumpang,PUNCT,ADV
tindih,ADV,ADJ
(petikdua),ADJ,PUNCT
satu,PUNCT,NUM
sama,NUM,ADJ
lain,ADJ,ADJ
(koma),ADJ,PUNCT
dan,PUNCT,CCONJ
adalah,CCONJ,AUX
jadinya,AUX,ADV
bertanggung,ADV,VERB
jawab,VERB,NOUN
untuk,NOUN,ADP
(petikdua),ADP,PUNCT
kekakuan,PUNCT,NOUN
(petikdua),NOUN,PUNCT
materi,PUNCT,NOUN
(koma),NOUN,PUNCT
namun,PUNCT,CCONJ
hal,CCONJ,NOUN
ini,NOUN,DET
juga,DET,ADV
bergantung,ADV,VERB
pada,VERB,ADP
gaya,ADP,NOUN
elektromagnetik,NOUN,NOUN
yang,NOUN,PRON
mengikat,PRON,VERB
isi,VERB,NOUN
(kurang),NOUN,PUNCT
isi,PUNCT,NOUN
setiap,NOUN,DET
atom,DET,NOUN
(titik),NOUN,PUNCT
Namun,NULL,SCONJ
dia,SCONJ,PRON
malah,PRON,ADV
bertemu,ADV,VERB
dengan,VERB,ADP
Rusda,ADP,PROPN
(titik),PROPN,PUNCT
Cara,NULL,ADJ
mempelajari,ADJ,VERB
nyanyian,VERB,NOUN
demikian,NOUN,ADV
sungguh,ADV,ADV
menyenangkan,ADV,ADJ
(titik),ADJ,PUNCT
Allahku,NULL,PROPN
(koma),PROPN,PUNCT
ya,PUNCT,PART
Allahku,PART,PROPN
(koma),PROPN,PUNCT
mengapa,PUNCT,ADV
Engkau,ADV,PROPN
meninggalkan,PROPN,VERB
aku,VERB,PRON
(tanya),PRON,PUNCT
Ia,NULL,PRON
mengambil,PRON,VERB
cara,VERB,NOUN
lain,NOUN,ADJ
untuk,ADJ,ADP
menjawab,ADP,VERB
soal,VERB,NOUN
kemiskinan,NOUN,NOUN
ini,NOUN,DET
(titik),DET,PUNCT
Akhirnya,NULL,SCONJ
ia,SCONJ,PRON
menyamar,PRON,VERB
menjadi,VERB,VERB
reporter,VERB,NOUN
sebuah,NOUN,DET
stasiun,DET,NOUN
televisi,NOUN,NOUN
(titik),NOUN,PUNCT
Dipicu,NULL,VERB
dengan,VERB,ADP
kesuksesan,ADP,NOUN
ditahun,NOUN,NOUN
sebelumnya,NOUN,ADJ
(koma),ADJ,PUNCT
album,PUNCT,NOUN
ini,NOUN,DET
adalah,DET,AUX
album,AUX,NOUN
musim,NOUN,NOUN
panas,NOUN,ADJ
kedua,ADJ,NUM
SM,NUM,NOUN
Entertainment,NOUN,PROPN
(titik),PROPN,PUNCT
Usaha,NULL,PROPN
(kurang),PROPN,PUNCT
usaha,PUNCT,NOUN
berdarah,NOUN,VERB
untuk,VERB,ADP
meredam,ADP,VERB
pergerakan,VERB,NOUN
kemerdekaan,NOUN,NOUN
ini,NOUN,DET
kemudian,DET,ADV
dikenal,ADV,VERB
oleh,VERB,ADP
orang,ADP,NOUN
Belanda,NOUN,PROPN
sebagai,PROPN,ADP
(petiksatu),ADP,PUNCT
aksi,PUNCT,NOUN
kepolisian,NOUN,NOUN
(petiksatu),NOUN,PUNCT
(bukakurung),PUNCT,PUNCT
Politionele,PUNCT,PROPN
Actie,PROPN,PROPN
(tutupkurung),PROPN,PUNCT
(koma),PUNCT,PUNCT
atau,PUNCT,CCONJ
dikenal,CCONJ,VERB
oleh,VERB,ADP
orang,ADP,NOUN
Indonesia,NOUN,PROPN
sebagai,PROPN,ADP
Agresi,ADP,PROPN
Militer,PROPN,PROPN
(titik),PROPN,PUNCT
Ketika,NULL,SCONJ
(petikdua),SCONJ,PUNCT
Nusantara,PUNCT,PROPN
(petikdua),PROPN,PUNCT
yang,PUNCT,PRON
dipopulerkan,PRON,VERB
kembali,VERB,ADV
tidak,ADV,PART
dipakai,PART,VERB
sebagai,VERB,ADP
nama,ADP,NOUN
politis,NOUN,ADJ
sebagai,ADJ,ADP
nama,ADP,NOUN
suatu,NOUN,DET
bangsa,DET,NOUN
baru,NOUN,ADJ
(koma),ADJ,PUNCT
istilah,PUNCT,NOUN
ini,NOUN,DET
tetap,DET,ADV
dipakai,ADV,VERB
oleh,VERB,ADP
orang,ADP,NOUN
Indonesia,NOUN,PROPN
untuk,PROPN,ADP
mengacu,ADP,VERB
pada,VERB,ADP
wilayah,ADP,NOUN
Indonesia,NOUN,PROPN
(titik),PROPN,PUNCT
Ia,NULL,PRON
memerintahkan,PRON,VERB
tentara,VERB,NOUN
untuk,NOUN,ADP
mengamankan,ADP,VERB
perbatasan,VERB,NOUN
dan,NOUN,CCONJ
menjaga,CCONJ,VERB
ketenangan,VERB,NOUN
di,NOUN,ADP
dalam,ADP,ADP
negeri,ADP,NOUN
(petikdua),NOUN,PUNCT
demi,PUNCT,ADP
menghormati,ADP,VERB
kenangan,VERB,NOUN
terhadap,NOUN,ADP
almarhum,ADP,NOUN
pemimpin,NOUN,NOUN
yang,NOUN,PRON
hebat,PRON,ADJ
(petikdua),ADJ,PUNCT
(titik),PUNCT,PUNCT
``,NULL,PUNCT
Hai,PUNCT,PROPN
Sura,PROPN,PROPN
(koma),PROPN,PUNCT
mengapa,PUNCT,ADV
kamu,ADV,PRON
melanggar,PRON,VERB
peraturan,VERB,NOUN
yang,NOUN,PRON
telah,PRON,ADV
kita,ADV,PRON
sepakati,PRON,VERB
berdua,VERB,NOUN
(tanya),NOUN,PUNCT
Hingga,NULL,ADP
1918,ADP,NUM
nama,NUM,NOUN
ini,NOUN,DET
ditulis,DET,VERB
(petikdua),VERB,PUNCT
Rennesø,PUNCT,PROPN
(petikdua),PROPN,PUNCT
(titik),PUNCT,PUNCT
Apa,NULL,NOUN
hubungannya,NOUN,NOUN
dengan,NOUN,ADP
Raffi,ADP,PROPN
(tanya),PROPN,PUNCT
Kota,NULL,NOUN
ini,NOUN,DET
adalah,DET,AUX
kursi,AUX,NOUN
administratif,NOUN,ADJ
Kotapraja,ADJ,PROPN
Tachileik,PROPN,PROPN
dan,PROPN,CCONJ
Distrik,CCONJ,PROPN
Tachileik,PROPN,PROPN
(titik),PROPN,PUNCT
Pijeran,NULL,PROPN
adalah,PROPN,AUX
sebuah,AUX,DET
desa,DET,NOUN
di,NOUN,ADP
wilayah,ADP,NOUN
Kecamatan,NOUN,NOUN
Siman,NOUN,PROPN
(koma),PROPN,PUNCT
Kabupaten,PUNCT,PROPN
Ponorogo,PROPN,PROPN
(koma),PROPN,PUNCT
Jawa,PUNCT,PROPN
Timur,PROPN,PROPN
(titik),PROPN,PUNCT
Sebagai,NULL,ADP
perdana,ADP,ADJ
menteri,ADJ,NOUN
(koma),NOUN,PUNCT
ia,PUNCT,PRON
membuat,PRON,VERB
bahasa,VERB,NOUN
Sinhala,NOUN,PROPN
menjadi,PROPN,VERB
bahasa,VERB,NOUN
resmi,NOUN,ADJ
Sri,ADJ,PROPN
Lanka,PROPN,PROPN
dan,PROPN,CCONJ
mengusung,CCONJ,VERB
kebijakan,VERB,NOUN
(kurang),NOUN,PUNCT
kebijaka,PUNCT,NOUN
sosialis,NOUN,ADJ
dan,ADJ,CCONJ
non,CCONJ,NOUN
(kurang),NOUN,PUNCT
Barat,PUNCT,ADJ
(titik),ADJ,PUNCT
Namun,NULL,SCONJ
(koma),SCONJ,PUNCT
Afrika,PUNCT,PROPN
Selatan,PROPN,PROPN
yang,PROPN,PRON
mereka,PRON,PRON
lihat,PRON,VERB
adalah,VERB,VERB
salah,VERB,DET
satu,DET,DET
yang,DET,PRON
dibuat,PRON,VERB
seluruhnya,VERB,ADV
oleh,ADV,ADP
Tshabalala,ADP,PROPN
dan,PROPN,CCONJ
Shorty,CCONJ,PROPN
(titik),PROPN,PUNCT
Kepopuleran,NULL,PROPN
Syekh,PROPN,PROPN
Amadou,PROPN,PROPN
membuat,PROPN,VERB
banyak,VERB,ADV
orang,ADV,NOUN
mengunjunginya,NOUN,VERB
(titik),VERB,PUNCT
(or),NULL,PUNCT
(kurang),PUNCT,PUNCT
(or),PUNCT,PUNCT
(kurang),PUNCT,PUNCT
Namun,NULL,SCONJ
apabila,SCONJ,SCONJ
bunyi,SCONJ,NOUN
awal,NOUN,ADJ
kata,ADJ,NOUN
dasamya,NOUN,NOUN
tidak,NOUN,PART
luluh,PART,VERB
(koma),VERB,PUNCT
aksara,PUNCT,NOUN
(petiksatu),NOUN,PUNCT
ha,PUNCT,NOUN
(petiksatu),NOUN,PUNCT
yang,PUNCT,PRON
mengawali,PRON,VERB
awalan,VERB,NOUN
nasal,NOUN,NOUN
itu,NOUN,DET
harus,DET,ADV
dituliskan,ADV,VERB
(titik),VERB,PUNCT
Caracol,NULL,PROPN
Televisi,PROPN,PROPN
adalah,PROPN,AUX
sebuah,AUX,DET
jaringan,DET,NOUN
televisi,NOUN,NOUN
swasta,NOUN,ADJ
Kolombia,ADJ,PROPN
n,PROPN,PROPN
(koma),PROPN,PUNCT
dimiliki,PUNCT,VERB
oleh,VERB,ADP
Grup,ADP,PROPN
valorem,PROPN,PROPN
deòò,PROPN,PROPN
(petiksatu),PROPN,PUNCT
