@RELATION POS_TAG
@ATTRIBUTE text string
@ATTRIBUTE pre_word string
@ATTRIBUTE class {ADJ, ADP, ADV, AUX, CCONJ, DET, INTJ, NOUN, NUM, PART, PRON, PROPN, PUNCT, SCONJ, SYM, VERB, X}

@DATA
Wina,dari,PROPN
ke,Wina,ADP
Augsberg,ke,PROPN
(koma),Augsberg,PUNCT
Antwerpen,(koma),PROPN
dan,Antwerpen,CCONJ
Amsterdam,dan,PROPN
(titik),Amsterdam,PUNCT
Tunjungsekar,NULL,PROPN
adalah,Tunjungsekar,AUX
sebuah,adalah,DET
kelurahan,sebuah,NOUN
di,kelurahan,ADP
wilayah,di,NOUN
Kecamatan,wilayah,PROPN
Lowokwaru,Kecamatan,PROPN
(koma),Lowokwaru,PUNCT
Kota,(koma),PROPN
Malang,Kota,PROPN
(koma),Malang,PUNCT
Provinsi,(koma),PROPN
Jawa,Provinsi,PROPN
Timur,Jawa,PROPN
(titik),Timur,PUNCT
Saat,NULL,NOUN
ini,Saat,DET
dia,ini,PRON
sedang,dia,ADV
mengerjakan,sedang,VERB
dua,mengerjakan,NUM
manga,dua,NOUN
yaitu,manga,SCONJ
Vagabond,yaitu,PROPN
dan,Vagabond,CCONJ
Real,dan,PROPN
(titik),Real,PUNCT
Keduanya,(titik),DET
telah,Keduanya,ADV
menjadi,telah,VERB
bagian,menjadi,NOUN
dari,bagian,ADP
manga,dari,NOUN
(kurang),manga,PUNCT
manga,(kurang),NOUN
yang,manga,PRON
paling,yang,ADV
banyak,paling,ADV
diterbitkan,banyak,VERB
di,diterbitkan,ADP
Jepang,di,PROPN
(titik),Jepang,PUNCT
Sementara,NULL,SCONJ
cerita,Sementara,NOUN
yang,cerita,PRON
diangkat,yang,VERB
dari,diangkat,ADP
kesenian,dari,NOUN
(petikdua),kesenian,PUNCT
Rengganis,(petikdua),PROPN
(petikdua),Rengganis,PUNCT
diambil,(petikdua),VERB
dari,diambil,ADP
buku,dari,NOUN
Serat,buku,PROPN
Menak,Serat,PROPN
(titik),Menak,PUNCT
Mereka,NULL,PRON
menghalau,Mereka,VERB
massa,menghalau,NOUN
yang,massa,PRON
masih,yang,ADV
ada,masih,VERB
di,ada,ADP
gedung,di,NOUN
itu,gedung,DET
(titik),itu,PUNCT
Pulau,NULL,PROPN
Bouvet,Pulau,PROPN
ditemukan,Bouvet,VERB
pada,ditemukan,ADP
1,pada,NUM
Januari,1,PROPN
1739,Januari,NUM
oleh,1739,ADP
Jean,oleh,PROPN
(kurang),Jean,PUNCT
Baptiste,(kurang),PROPN
Charles,Baptiste,PROPN
Bouvet,Charles,PROPN
de,Bouvet,PROPN
Lozier,de,PROPN
yang,Lozier,PRON
memimpin,yang,VERB
kapal,memimpin,NOUN
Perancis,kapal,PROPN
Aigle,Perancis,PROPN
dan,Aigle,CCONJ
Marie,dan,PROPN
(titik),Marie,PUNCT
Ia,NULL,PRON
juga,Ia,ADV
ikut,juga,VERB
dalam,ikut,ADP
misi,dalam,NOUN
perebutan,misi,NOUN
(petikdua),perebutan,PUNCT
Jantung,(petikdua),PROPN
Akuro,Jantung,PROPN
(petikdua),Akuro,PUNCT
di,(petikdua),ADP
US,di,PROPN
Naval,US,PROPN
Base,Naval,PROPN
(titik),Base,PUNCT
Aoi,(titik),PROPN
adalah,Aoi,AUX
anak,adalah,NOUN
keempat,anak,NUM
dari,keempat,ADP
Yukie,dari,PROPN
(titik),Yukie,PUNCT
CITES,NULL,PROPN
telah,CITES,ADV
memasukkannya,telah,VERB
ke,memasukkannya,ADP
dalam,ke,ADP
Apendiks,dalam,NOUN
II,Apendiks,NUM
semenjak,II,ADP
1981,semenjak,NUM
(titik),1981,PUNCT
Banyak,NULL,NOUN
dari,Banyak,ADP
biara,dari,NOUN
(kurang),biara,PUNCT
biara,(kurang),NOUN
tersebut,biara,DET
perlahan,tersebut,ADV
(kurang),perlahan,PUNCT
lahan,(kurang),ADV
rusak,lahan,VERB
(koma),rusak,PUNCT
dan,(koma),CCONJ
pukulan,dan,NOUN
terakhir,pukulan,ADJ
datang,terakhir,VERB
dari,datang,ADP
Kerajaan,dari,PROPN
Italia,Kerajaan,PROPN
yang,Italia,PRON
mengambil,yang,VERB
alih,mengambil,NOUN
biara,alih,NOUN
(kurang),biara,PUNCT
biara,(kurang),NOUN
itu,biara,DET
ketika,itu,ADV
memberlakukan,ketika,VERB
sekularisasi,memberlakukan,NOUN
atas,sekularisasi,ADP
ordo,atas,NOUN
(kurang),ordo,PUNCT
ordo,(kurang),NOUN
religius,ordo,ADJ
pada,religius,ADP
1866,pada,NUM
(titik),1866,PUNCT
Film,NULL,NOUN
ini,Film,DET
juga,ini,ADV
dipenuhi,juga,VERB
bintang,dipenuhi,NOUN
film,bintang,NOUN
Indonesia,film,PROPN
(koma),Indonesia,PUNCT
tercatat,(koma),VERB
ada,tercatat,VERB
sembilan,ada,NUM
nama,sembilan,NOUN
peraih,nama,NOUN
piala,peraih,NOUN
citra,piala,NOUN
yang,citra,PRON
berkolaborasi,yang,VERB
secara,berkolaborasi,ADP
sempurna,secara,NOUN
untuk,sempurna,ADP
menyajikan,untuk,VERB
tontonan,menyajikan,NOUN
yang,tontonan,PRON
berkualitas,yang,VERB
(titik),berkualitas,PUNCT
Pada,NULL,ADP
akhir,Pada,NOUN
1960an,akhir,NOUN
(koma),1960an,PUNCT
ANA,(koma),PROPN
berkantor,ANA,VERB
pusat,berkantor,NOUN
di,pusat,ADP
Gedung,di,PROPN
Hikokan,Gedung,PROPN
di,Hikokan,ADP
Shinbashi,di,PROPN
(koma),Shinbashi,PUNCT
Minato,(koma),PROPN
(koma),Minato,PUNCT
Tokyo,(koma),PROPN
(titik),Tokyo,PUNCT
Setelah,NULL,ADV
melaporkan,Setelah,VERB
hasil,melaporkan,NOUN
penelitiannya,hasil,NOUN
kepada,penelitiannya,ADP
pemerintah,kepada,NOUN
Hindia,pemerintah,PROPN
(kurang),Hindia,PUNCT
Belanda,(kurang),PROPN
di,Belanda,ADP
Batavia,di,PROPN
(bukakurung),Batavia,PUNCT
sekarang,(bukakurung),ADV
Jakarta,sekarang,PROPN
(tutupkurung),Jakarta,PUNCT
pada,(tutupkurung),ADP
tahun,pada,NOUN
1870,tahun,NUM
(koma),1870,PUNCT
dan,(koma),CCONJ
mempublikasikannya,dan,VERB
dalam,mempublikasikannya,ADP
bentuk,dalam,NOUN
buku,bentuk,NOUN
bersama,buku,ADJ
dengan,bersama,ADP
WA,dengan,PROPN
Henny,WA,PROPN
pada,Henny,ADP
tahun,pada,NOUN
1871,tahun,NUM
(koma),1871,PUNCT
ia,(koma),PRON
kembali,ia,ADV
melakukan,kembali,VERB
penelitian,melakukan,NOUN
di,penelitian,ADP
tempat,di,NOUN
yang,tempat,PRON
sama,yang,ADJ
pada,sama,ADP
tahun,pada,NOUN
1872,tahun,NUM
(titik),1872,PUNCT
Maukah,NULL,ADV
kalian,Maukah,PRON
aku,kalian,PRON
ceritakan,aku,VERB
kisah,ceritakan,NOUN
tentang,kisah,ADP
masuk,tentang,VERB
Islamnya,masuk,NOUN
Abu,Islamnya,PROPN
Dzar,Abu,PROPN
(tanya),Dzar,PUNCT
Kesederhanaan,NULL,PROPN
juga,Kesederhanaan,ADV
dapat,juga,ADV
digunakan,dapat,VERB
sebagai,digunakan,ADP
konotasi,sebagai,NOUN
negatif,konotasi,ADJ
untuk,negatif,ADP
menandakan,untuk,VERB
defisit,menandakan,NOUN
atau,defisit,CCONJ
ketidakcukupan,atau,NOUN
nuansa,ketidakcukupan,NOUN
atau,nuansa,CCONJ
kerumitan,atau,NOUN
suatu,kerumitan,DET
benda,suatu,NOUN
(koma),benda,PUNCT
relatif,(koma),ADV
terhadap,relatif,ADP
sesuatu,terhadap,NOUN
yang,sesuatu,PRON
dianggap,yang,VERB
perlu,dianggap,ADV
(titik),perlu,PUNCT
Meskipun,NULL,SCONJ
mereka,Meskipun,PRON
yang,mereka,PRON
terlibat,yang,VERB
dalam,terlibat,ADP
film,dalam,NOUN
setuju,film,VERB
dengan,setuju,ADP
ayat,dengan,NOUN
tersebut,ayat,DET
(koma),tersebut,PUNCT
mereka,(koma),PRON
tidak,mereka,PART
ingin,tidak,VERB
menunjukkan,ingin,VERB
bahwa,menunjukkan,SCONJ
sumbernya,bahwa,NOUN
adalah,sumbernya,AUX
Alkitab,adalah,PROPN
(titik),Alkitab,PUNCT
Dengan,NULL,CCONJ
demikian,Dengan,SCONJ
Pulau,demikian,PROPN
Kakaban,Pulau,PROPN
merupakan,Kakaban,VERB
satu,merupakan,NUM
(kurang),satu,PUNCT
satunya,(kurang),NUM
pulau,satunya,NOUN
di,pulau,ADP
Indonesia,di,PROPN
yang,Indonesia,PRON
mempunyai,yang,VERB
danau,mempunyai,NOUN
di,danau,ADP
tengahnya,di,NOUN
(titik),tengahnya,PUNCT
Beberapa,NULL,DET
jenis,Beberapa,NOUN
khamir,jenis,NOUN
juga,khamir,ADV
diperkirakan,juga,VERB
ikut,diperkirakan,VERB
berkembang,ikut,VERB
dalam,berkembang,ADP
fermentasi,dalam,NOUN
(titik),fermentasi,PUNCT
Penduduk,NULL,NOUN
dusun,Penduduk,NOUN
ini,dusun,DET
termasuk,ini,VERB
sejahtera,termasuk,ADJ
mengingat,sejahtera,VERB
tingkat,mengingat,NOUN
kemiskinan,tingkat,NOUN
sangat,kemiskinan,ADV
rendah,sangat,ADJ
yang,rendah,PRON
tercermin,yang,VERB
dari,tercermin,ADP
bangunan,dari,NOUN
rumah,bangunan,NOUN
yang,rumah,PRON
cukup,yang,ADV
besar,cukup,ADJ
dengan,besar,ADP
tembok,dengan,NOUN
permanen,tembok,NOUN
dan,permanen,CCONJ
berlantai,dan,NOUN
keramik,berlantai,NOUN
(titik),keramik,PUNCT
Aktivitas,NULL,NOUN
enzim,Aktivitas,NOUN
DNA,enzim,PROPN
polimerase,DNA,NOUN
dalam,polimerase,ADP
proses,dalam,NOUN
sintesis,proses,NOUN
untai,sintesis,NOUN
komplemen,untai,NOUN
dideteksi,komplemen,VERB
dengan,dideteksi,ADP
menggunakan,dengan,VERB
enzim,menggunakan,NOUN
kemiluminesens,enzim,PROPN
(koma),kemiluminesens,PUNCT
di,(koma),ADP
mana,di,ADP
akan,mana,ADV
dihasilkan,akan,VERB
cahaya,dihasilkan,NOUN
ketika,cahaya,ADP
penambahan,ketika,NOUN
nukleotida,penambahan,NOUN
ke,nukleotida,ADP
DNA,ke,PROPN
template,DNA,PROPN
dan,template,CCONJ
cahaya,dan,NOUN
tersebut,cahaya,DET
yang,tersebut,PRON
akan,yang,ADV
diinterpretasikan,akan,VERB
sebagai,diinterpretasikan,ADP
sekuen,sebagai,NOUN
hasil,sekuen,NOUN
(titik),hasil,PUNCT
Orang,NULL,NOUN
itu,Orang,DET
mereka,itu,PRON
paksa,mereka,VERB
untuk,paksa,ADP
memikul,untuk,VERB
salib,memikul,NOUN
Yesus,salib,PROPN
pada,Yesus,ADP
bahunya,pada,NOUN
(titik),bahunya,PUNCT
Ama,NULL,PROPN
Marang,Ama,PROPN
bertugas,Marang,VERB
membacakan,bertugas,VERB
doa,membacakan,NOUN
(koma),doa,PUNCT
menceritakan,(koma),VERB
sejarah,menceritakan,NOUN
asal,sejarah,NOUN
usul,asal,NOUN
(bukakurung),usul,PUNCT
tutu,(bukakurung),NOUN
rnaring,tutu,NOUN
usu,rnaring,NOUN
(kurang),usu,PUNCT
asa,(kurang),NOUN
(tutupkurung),asa,PUNCT
untuk,(tutupkurung),ADP
mendapat,untuk,VERB
restu,mendapat,NOUN
(bukakurung),restu,PUNCT
ike,(bukakurung),NOUN
kwaAt,ike,ADJ
(tutupkurung),kwaAt,PUNCT
dari,(tutupkurung),ADP
kekuatan,dari,NOUN
leluhur,kekuatan,ADJ
(titik),leluhur,PUNCT
Jalan,NULL,PROPN
Tol,Jalan,NOUN
Semarang,Tol,PROPN
(kurang),Semarang,PUNCT
Solo,(kurang),PROPN
adalah,Solo,AUX
jalan,adalah,NOUN
tol,jalan,NOUN
di,tol,ADP
provinsi,di,PROPN
Jawa,provinsi,PROPN
Tengah,Jawa,PROPN
(koma),Tengah,PUNCT
Indonesia,(koma),PROPN
(titik),Indonesia,PUNCT
Gagasan,NULL,PROPN
menyebabkan,Gagasan,VERB
timbulnya,menyebabkan,VERB
konsep,timbulnya,NOUN
(koma),konsep,PUNCT
yang,(koma),PRON
merupakan,yang,VERB
dasar,merupakan,NOUN
bagi,dasar,ADP
segala,bagi,DET
macam,segala,NOUN
pengetahuan,macam,NOUN
(koma),pengetahuan,PUNCT
baik,(koma),ADJ
sains,baik,NOUN
maupun,sains,ADP
filsafat,maupun,NOUN
(titik),filsafat,PUNCT
Mengapa,NULL,ADV
(tanya),Mengapa,PUNCT
Felizzano,NULL,PROPN
pada,Felizzano,ADP
tahun,pada,NOUN
2001,tahun,NUM
(koma),2001,PUNCT
memiliki,(koma),VERB
penduduk,memiliki,NOUN
sebanyak,penduduk,ADP
2.405,sebanyak,NUM
jiwa,2.405,NOUN
(titik),jiwa,PUNCT
Sementara,NULL,SCONJ
Miss,Sementara,PROPN
Katz,Miss,PROPN
terus,Katz,ADV
mendorong,terus,VERB
Neal,mendorong,NOUN
untuk,Neal,ADP
memprioritaskan,untuk,VERB
musiknya,memprioritaskan,NOUN
dan,musiknya,CCONJ
mengajukan,dan,VERB
solusi,mengajukan,NOUN
(kurang),solusi,PUNCT
solusi,(kurang),NOUN
yang,solusi,PRON
(petikdua),yang,PUNCT
win,(petikdua),PROPN
(kurang),win,PUNCT
win,(kurang),PROPN
solution,win,PROPN
(petikdua),solution,PUNCT
(koma),(petikdua),PUNCT
Neal,(koma),PROPN
tetap,Neal,ADV
bersikeras,tetap,VERB
untuk,bersikeras,ADP
tetap,untuk,ADV
berada,tetap,VERB
di,berada,ADP
Flakes,di,PROPN
(titik),Flakes,PUNCT
Berakhirnya,NULL,NOUN
periode,Berakhirnya,NOUN
ini,periode,DET
digantikan,ini,VERB
oleh,digantikan,ADP
Era,oleh,PROPN
Köprülü,Era,PROPN
(bukakurung),Köprülü,PUNCT
1656,(bukakurung),NUM
(kurang),1656,PUNCT
1703,(kurang),NUM
(tutupkurung),1703,PUNCT
(koma),(tutupkurung),PUNCT
yang,(koma),PRON
mana,yang,ADV
kesultanan,mana,NOUN
pada,kesultanan,ADP
masa,pada,NOUN
ini,masa,DET
pertama,ini,NUM
kali,pertama,NOUN
dikontrol,kali,VERB
oleh,dikontrol,ADP
beberapa,oleh,DET
anggota,beberapa,NOUN
kuat,anggota,ADJ
dari,kuat,ADP
Harem,dari,PROPN
dan,Harem,CCONJ
kemudian,dan,ADV
oleh,kemudian,ADP
beberapa,oleh,DET
Perdana,beberapa,PROPN
Menteri,Perdana,PROPN
(bukakurung),Menteri,PUNCT
Grand,(bukakurung),PROPN
Vizier,Grand,PROPN
(tutupkurung),Vizier,PUNCT
(titik),(tutupkurung),PUNCT
Panyabungan,NULL,PROPN
Timur,Panyabungan,PROPN
adalah,Timur,AUX
sebuah,adalah,DET
kecamatan,sebuah,NOUN
di,kecamatan,ADP
Kabupaten,di,PROPN
Mandailing,Kabupaten,PROPN
Natal,Mandailing,PROPN
(koma),Natal,PUNCT
Sumatera,(koma),PROPN
Utara,Sumatera,PROPN
(koma),Utara,PUNCT
Indonesia,(koma),PROPN
(titik),Indonesia,PUNCT
Wates,NULL,PROPN
adalah,Wates,AUX
desa,adalah,NOUN
di,desa,ADP
kecamatan,di,NOUN
Dukun,kecamatan,PROPN
(koma),Dukun,PUNCT
Magelang,(koma),PROPN
(koma),Magelang,PUNCT
Jawa,(koma),PROPN
Tengah,Jawa,PROPN
(koma),Tengah,PUNCT
Indonesia,(koma),PROPN
(titik),Indonesia,PUNCT
Lalu,NULL,CCONJ
apa,Lalu,NOUN
solusi,apa,NOUN
yang,solusi,PRON
mungkin,yang,ADV
diambil,mungkin,VERB
(tanya),diambil,PUNCT
Jika,NULL,CCONJ
dibandingkan,Jika,VERB
dengan,dibandingkan,ADP
teknologi,dengan,NOUN
yang,teknologi,PRON
ditawarkan,yang,VERB
oleh,ditawarkan,ADP
Microsoft,oleh,PROPN
(koma),Microsoft,PUNCT
SSDP,(koma),PROPN
(koma),SSDP,PUNCT
teknologi,(koma),NOUN
ini,teknologi,DET
menggunakan,ini,VERB
DNS,menggunakan,PROPN
(koma),DNS,PUNCT
ketimbang,(koma),ADP
menggunakan,ketimbang,VERB
protokol,menggunakan,NOUN
HTTP,protokol,PROPN
(titik),HTTP,PUNCT
DNS,(titik),PROPN
(kurang),DNS,PUNCT
SD,(kurang),PROPN
menggunakan,SD,VERB
DNS,menggunakan,PROPN
SRV,DNS,PROPN
record,SRV,PROPN
(bukakurung),record,PUNCT
RFC,(bukakurung),PROPN
2782,RFC,NUM
(tutupkurung),2782,PUNCT
(koma),(tutupkurung),PUNCT
TXT,(koma),PROPN
record,TXT,PROPN
dan,record,CCONJ
PTR,dan,PROPN
record,PTR,PROPN
untuk,record,ADP
mengumumkan,untuk,VERB
Service,mengumumkan,PROPN
Instance,Service,PROPN
Names,Instance,PROPN
(titik),Names,PUNCT
Adapun,NULL,ADV
Badan,Adapun,PROPN
Penyelenggaranya,Badan,PROPN
adalah,Penyelenggaranya,AUX
Keuskupan,adalah,PROPN
Bogor,Keuskupan,PROPN
c,Bogor,PROPN
(slice),c,SYM
q,(slice),PROPN
Yayasan,q,PROPN
Yatna,Yayasan,PROPN
Yuana,Yatna,PROPN
(titik),Yuana,PUNCT
Tinggi,NULL,PROPN
badannya,Tinggi,NOUN
adalah,badannya,AUX
176,adalah,NUM
cm,176,SYM
dengan,cm,ADP
beratnya,dengan,NOUN
80,beratnya,NUM
kg,80,NOUN
(titik),kg,PUNCT
Penggunaan,NULL,NOUN
bahasa,Penggunaan,NOUN
asing,bahasa,ADJ
saat,asing,NOUN
ini,saat,DET
adalah,ini,AUX
bahasa,adalah,NOUN
Inggris,bahasa,PROPN
(bukakurung),Inggris,PUNCT
63,(bukakurung),NUM
(persen),63,SYM
(tutupkurung),(persen),PUNCT
(koma),(tutupkurung),PUNCT
bahasa,(koma),NOUN
Swedia,bahasa,PROPN
(bukakurung),Swedia,PUNCT
41,(bukakurung),NUM
(persen),41,SYM
(tutupkurung),(persen),PUNCT
(koma),(tutupkurung),PUNCT
bahasa,(koma),NOUN
Jerman,bahasa,PROPN
(bukakurung),Jerman,PUNCT
18,(bukakurung),NUM
(persen),18,SYM
(tutupkurung),(persen),PUNCT
dan,(tutupkurung),CCONJ
Perancis,dan,PROPN
(bukakurung),Perancis,PUNCT
3,(bukakurung),NUM
(persen),3,SYM
(tutupkurung),(persen),PUNCT
(titik),(tutupkurung),PUNCT
The,NULL,PROPN
Grand,The,PROPN
Design,Grand,PROPN
adalah,Design,AUX
buku,adalah,NOUN
ilmu,buku,NOUN
pengetahuan,ilmu,NOUN
populer,pengetahuan,ADJ
yang,populer,PRON
ditulis,yang,VERB
oleh,ditulis,ADP
fisikawan,oleh,NOUN
Stephen,fisikawan,PROPN
Hawking,Stephen,PROPN
dan,Hawking,CCONJ
Leonard,dan,PROPN
Mlodinow,Leonard,PROPN
(titik),Mlodinow,PUNCT
Benar,NULL,ADJ
atau,Benar,CCONJ
tidak,atau,PART
bilangan,tidak,NOUN
aku,bilangan,PRON
itu,aku,DET
(tanya),itu,PUNCT
Ketika,NULL,ADP
zaman,Ketika,NOUN
es,zaman,NOUN
(koma),es,PUNCT
pemukaan,(koma),NOUN
air,pemukaan,NOUN
laut,air,NOUN
jauh,laut,ADV
lebih,jauh,ADV
rendah,lebih,ADJ
daripada,rendah,ADP
sekarang,daripada,NOUN
(koma),sekarang,PUNCT
karena,(koma),ADP
banyak,karena,ADV
air,banyak,NOUN
yang,air,PRON
membeku,yang,VERB
di,membeku,ADP
daerah,di,NOUN
kutub,daerah,NOUN
(titik),kutub,PUNCT
Namun,NULL,SCONJ
Naning,Namun,PROPN
tetap,Naning,ADV
menjadi,tetap,VERB
bagian,menjadi,NOUN
Malaka,bagian,PROPN
(koma),Malaka,PUNCT
begitu,(koma),CCONJ
juga,begitu,CCONJ
Klang,juga,PROPN
oleh,Klang,ADP
Selangor,oleh,PROPN
(koma),Selangor,PUNCT
dan,(koma),CCONJ
Segamat,dan,PROPN
oleh,Segamat,ADP
Johor,oleh,PROPN
(titik),Johor,PUNCT
Ketiga,NULL,NUM
lembaga,Ketiga,NOUN
tinggi,lembaga,ADJ
ini,tinggi,DET
sebelumnya,ini,ADV
memang,sebelumnya,ADV
telah,memang,ADV
lama,telah,ADJ
berdiri,lama,VERB
di,berdiri,ADP
Kabupaten,di,PROPN
Bangka,Kabupaten,PROPN
Provinsi,Bangka,PROPN
Bangka,Provinsi,PROPN
Belitung,Bangka,PROPN
(titik),Belitung,PUNCT
Desa,NULL,PROPN
ini,Desa,DET
berada,ini,VERB
di,berada,ADP
Pulau,di,PROPN
Tanakeke,Pulau,PROPN
(titik),Tanakeke,PUNCT
Yaksa,NULL,PROPN
(titikdua),Yaksa,PUNCT
Siapakah,(titikdua),PRON
yang,Siapakah,PRON
benar-benar,yang,ADV
berbahagia,benar-benar,VERB
(tanya),berbahagia,PUNCT
Plasmodium,NULL,PROPN
gundersi,Plasmodium,PROPN
adalah,gundersi,AUX
parasit,adalah,NOUN
dari,parasit,ADP
genus,dari,NOUN
Plasmodium,genus,PROPN
(titik),Plasmodium,PUNCT
(petikdua),NULL,PUNCT
Melontarkan,(petikdua),PROPN
(petikdua),Melontarkan,PUNCT
tidak,(petikdua),PART
dia,tidak,PRON
hamil,dia,ADJ
dengan,hamil,ADP
anak,dengan,NOUN
Anda,anak,PROPN
(tanya),Anda,PUNCT
Lagu,NULL,NOUN
(kurang),Lagu,PUNCT
lagu,(kurang),NOUN
Emil,lagu,PROPN
yang,Emil,PRON
menuai,yang,VERB
sukses,menuai,NOUN
antara,sukses,ADP
lain,antara,ADJ
(petikdua),lain,PUNCT
Angin,(petikdua),PROPN
November,Angin,PROPN
(petikdua),November,PUNCT
(koma),(petikdua),PUNCT
(petikdua),(koma),PUNCT
Flamboyan,(petikdua),PROPN
(petikdua),Flamboyan,PUNCT
(koma),(petikdua),PUNCT
(petikdua),(koma),PUNCT
Biarlah,(petikdua),PROPN
Sendiri,Biarlah,PROPN
(petikdua),Sendiri,PUNCT
(koma),(petikdua),PUNCT
(petikdua),(koma),PUNCT
Bunga,(petikdua),NOUN
Mawar,Bunga,PROPN
(koma),Mawar,PUNCT
(petikdua),(koma),PUNCT
Melati,(petikdua),PROPN
(petikdua),Melati,PUNCT
(koma),(petikdua),PUNCT
(petikdua),(koma),PUNCT
Rindu,(petikdua),PROPN
(petikdua),Rindu,PUNCT
(koma),(petikdua),PUNCT
(petikdua),(koma),PUNCT
Bunga,(petikdua),NOUN
Anggrek,Bunga,PROPN
(petikdua),Anggrek,PUNCT
(koma),(petikdua),PUNCT
(petikdua),(koma),PUNCT
Penasaran,(petikdua),PROPN
(petikdua),Penasaran,PUNCT
(koma),(petikdua),PUNCT
(petikdua),(koma),PUNCT
Kehancuran,(petikdua),NOUN
(petikdua),Kehancuran,PUNCT
(koma),(petikdua),PUNCT
(petikdua),(koma),PUNCT
Layu,(petikdua),PROPN
Sebelum,Layu,ADP
Berkembang,Sebelum,PROPN
(petikdua),Berkembang,PUNCT
(koma),(petikdua),PUNCT
(petikdua),(koma),PUNCT
Angin,(petikdua),PROPN
Malam,Angin,PROPN
(petikdua),Malam,PUNCT
(koma),(petikdua),PUNCT
(petikdua),(koma),PUNCT
Mungkinkah,(petikdua),PROPN
(petikdua),Mungkinkah,PUNCT
(koma),(petikdua),PUNCT
dan,(koma),CCONJ
banyak,dan,ADV
lagu,banyak,NOUN
(kurang),lagu,PUNCT
lagu,(kurang),NOUN
ciptaan,lagu,NOUN
A,ciptaan,PROPN
(titik),A,PUNCT
Riyanto,(titik),PROPN
lainnya,Riyanto,ADJ
(titik),lainnya,PUNCT
Yang,NULL,PRON
kedua,Yang,NUM
kepada,kedua,ADP
Mei,kepada,PROPN
Shin,Mei,PROPN
(koma),Shin,PUNCT
perempuan,(koma),NOUN
pelarian,perempuan,NOUN
dari,pelarian,ADP
tanah,dari,NOUN
Cina,tanah,PROPN
yang,Cina,PRON
kemudian,yang,ADV
dinodai,kemudian,VERB
oleh,dinodai,ADP
Arya,oleh,PROPN
Dwipangga,Arya,PROPN
hingga,Dwipangga,ADP
hamil,hingga,ADJ
(titik),hamil,PUNCT
(bukakurung),NULL,PUNCT
C,(bukakurung),PROPN
(tutupkurung),C,PUNCT
Di,(tutupkurung),ADP
mana,Di,NOUN
kita,mana,PRON
saat,kita,NOUN
ini,saat,DET
(tanya),ini,PUNCT
Apa,NULL,NOUN
kata,Apa,NOUN
dunia,kata,NOUN
bila,dunia,CCONJ
akau,bila,PRON
menikahimu,akau,VERB
yang,menikahimu,PRON
tidak,yang,PART
dikira,tidak,VERB
sebagai,dikira,ADP
istriku,sebagai,NOUN
(tanya),istriku,PUNCT
``,NULL,PUNCT
Mengapa,``,ADV
tidak,Mengapa,PART
memakai,tidak,VERB
piano,memakai,NOUN
(tanya),piano,PUNCT
Apakah,NULL,ADV
hubungan,Apakah,NOUN
Rado,hubungan,PROPN
Habeahan,Rado,PROPN
dan,Habeahan,CCONJ
Intan,dan,PROPN
berlangsung,Intan,VERB
dengan,berlangsung,ADP
mulus,dengan,ADJ
(tanya),mulus,PUNCT
Salah,NULL,NOUN
satu,Salah,DET
dari,satu,ADP
langkah,dari,NOUN
(kurang),langkah,PUNCT
langkah,(kurang),NOUN
ini,langkah,DET
adalah,ini,AUX
pengakuan,adalah,NOUN
tanggung,pengakuan,NOUN
jawab,tanggung,NOUN
kelembagaan,jawab,NOUN
angkatan,kelembagaan,NOUN
darat,angkatan,VERB
terhadap,darat,ADP
pelanggaran,terhadap,NOUN
hak,pelanggaran,NOUN
asasi,hak,ADJ
manusia,asasi,NOUN
yang,manusia,PRON
terjadi,yang,VERB
pada,terjadi,ADP
periode,pada,NOUN
tahun,periode,NOUN
1973,tahun,NUM
sampai,1973,PROPN
1990,sampai,NUM
(titik),1990,PUNCT
(kurang),NULL,PUNCT
(kurang),(kurang),PUNCT
firman,(kurang),NOUN
TUHAN,firman,PROPN
(kurang),TUHAN,PUNCT
(kurang),(kurang),PUNCT
Sekalipun,(kurang),DET
dosamu,Sekalipun,NOUN
merah,dosamu,ADJ
seperti,merah,ADP
kirmizi,seperti,PROPN
(koma),kirmizi,PUNCT
akan,(koma),ADV
menjadi,akan,VERB
putih,menjadi,ADJ
seperti,putih,ADP
salju,seperti,NOUN
(titikkoma),salju,PUNCT
sekalipun,(titikkoma),DET
berwarna,sekalipun,NOUN
merah,berwarna,ADJ
seperti,merah,ADP
kain,seperti,NOUN
kesumba,kain,PROPN
(koma),kesumba,PUNCT
akan,(koma),ADV
menjadi,akan,VERB
putih,menjadi,ADJ
seperti,putih,ADP
bulu,seperti,NOUN
domba,bulu,NOUN
(titik),domba,PUNCT
(petikdua),(titik),PUNCT
Pada,NULL,ADP
25,Pada,NUM
September,25,PROPN
1962,September,NUM
(koma),1962,PUNCT
Ferhat,(koma),PROPN
Abbas,Ferhat,PROPN
terpilih,Abbas,VERB
menjadi,terpilih,VERB
presiden,menjadi,NOUN
dari,presiden,ADP
pemerintahan,dari,NOUN
provinsional,pemerintahan,ADJ
(koma),provinsional,PUNCT
dengan,(koma),ADP
Ahmed,dengan,PROPN
Ben,Ahmed,PROPN
Bella,Ben,PROPN
sebagai,Bella,ADP
perdana,sebagai,ADJ
menteri,perdana,NOUN
(titik),menteri,PUNCT
Desa,NULL,PROPN
ini,Desa,DET
merupakan,ini,VERB
satu,merupakan,NUM
dari,satu,ADP
12,dari,NUM
